deployment_project_reference,datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id
ACB,OTN-Global,ACB058-VR2W-110119-1,OTN-GlobalACBACB058-VR2W-110119-1,VEMCO,VR2W,110119,69.44124802,-106.669808,2014-08-19T04:53:35Z,2015-08-04T01:45:14Z,ACB,ManmadePlatform,ACB_ACB058
ACB,OTN-Global,ACB006-110119-2016-4,OTN-GlobalACBACB006-110119-2016-4,VEMCO,VR2W,110119,69.46283,-106.69691,2016-08-09T03:20:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB006
ACB,OTN-Global,ACB018-VR2W-110119-3,OTN-GlobalACBACB018-VR2W-110119-3,VEMCO,VR2W,110119,69.459278,-106.480685,2015-08-04T02:41:08Z,2016-08-03T16:00:00Z,ACB,ManmadePlatform,ACB_ACB018
ACB,OTN-Global,ACB026-VR2W-110150-1,OTN-GlobalACBACB026-VR2W-110150-1,VEMCO,VR2W,110150,69.25008,-106.85526,2013-07-25T00:15:25Z,2014-08-08T03:39:00Z,ACB,ManmadePlatform,ACB_ACB026
ACB,OTN-Global,ACB026-VR2W-110150-2,OTN-GlobalACBACB026-VR2W-110150-2,VEMCO,VR2W,110150,69.24985003,-106.854883,2014-08-09T03:21:03Z,2015-08-03T20:45:00Z,ACB,ManmadePlatform,ACB_ACB026
ACB,OTN-Global,ACB072-110150-2016-2,OTN-GlobalACBACB072-110150-2016-2,VEMCO,VR2W,110150,69.43349,-105.16712,2016-08-11T06:30:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB072
ACB,OTN-Global,ACB059-VR2W-110150-2,OTN-GlobalACBACB059-VR2W-110150-2,VEMCO,VR2W,110150,69.43862398,-106.694527,2015-08-04T02:01:14Z,2016-08-09T03:20:00Z,ACB,ManmadePlatform,ACB_ACB059
ACB,OTN-Global,ACB027-VR2W-110153-1,OTN-GlobalACBACB027-VR2W-110153-1,VEMCO,VR2W,110153,69.24899,-106.82299,2013-07-25T00:06:40Z,2014-08-08T03:19:00Z,ACB,ManmadePlatform,ACB_ACB027
ACB,OTN-Global,ACB025-VR2W-110153-3,OTN-GlobalACBACB025-VR2W-110153-3,VEMCO,VR2W,110153,69.25098,-106.88516,2015-08-03T21:15:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB025
ACB,OTN-Global,ACB052-VR2W-110153-1,OTN-GlobalACBACB052-VR2W-110153-1,VEMCO,VR2W,110153,69.24886398,-106.819911,2014-08-09T03:24:39Z,2015-08-03T20:15:00Z,ACB,ManmadePlatform,ACB_ACB052
ACB,OTN-Global,ACB019-VR2W-110157-2,OTN-GlobalACBACB019-VR2W-110157-2,VEMCO,VR2W,110157,69.34623001,-106.322119,2014-08-09T06:30:39Z,2015-08-12T21:32:44Z,ACB,ManmadePlatform,ACB_ACB019
ACB,OTN-Global,ACB038-VR2W-110157-1,OTN-GlobalACBACB038-VR2W-110157-1,VEMCO,VR2W,110157,69.23846,-106.51049,2013-07-24T22:04:41Z,2014-08-08T00:58:00Z,ACB,ManmadePlatform,ACB_ACB038
ACB,OTN-Global,ACB024-110157-2016-4,OTN-GlobalACBACB024-110157-2016-4,VEMCO,VR2W,110157,69.08813,-105.2988,2016-07-27T03:00:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB024
ACB,OTN-Global,ACB063-110522-2016-2,OTN-GlobalACBACB063-110522-2016-2,VEMCO,VR2W,110522,69.41732,-106.14011,2016-08-21T20:45:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB063
ACB,OTN-Global,ACB075-VR2W-110522-1,OTN-GlobalACBACB075-VR2W-110522-1,VEMCO,VR2W,110522,69.40984,-105.14706,2015-08-05T21:35:00Z,2016-08-11T08:00:00Z,ACB,ManmadePlatform,ACB_ACB075
ACB,OTN-Global,ACB069-VR2W-110525-1,OTN-GlobalACBACB069-VR2W-110525-1,VEMCO,VR2W,110525,69.45953,-104.60154,2015-08-05T02:11:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB069
ACB,OTN-Global,ACB067-110527-2016-2,OTN-GlobalACBACB067-110527-2016-2,VEMCO,VR2W,110527,69.3973,-104.56202,2016-08-11T06:00:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB067
ACB,OTN-Global,ACB074-VR2W-110536-1,OTN-GlobalACBACB074-VR2W-110536-1,VEMCO,VR2W,110536,69.41811,-105.15728,2015-08-05T21:44:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB074
ACB,OTN-Global,ACB012-110539-2016-4,OTN-GlobalACBACB012-110539-2016-4,VEMCO,VR2W,110539,69.11377,-105.03674,2016-07-27T03:00:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB012
ACB,OTN-Global,ACB064-110548-2016-2,OTN-GlobalACBACB064-110548-2016-2,VEMCO,VR2W,110548,69.36575,-106.01629,2016-08-21T21:00:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB064
ACB,OTN-Global,ACB073-VR2W-110548-1,OTN-GlobalACBACB073-VR2W-110548-1,VEMCO,VR2W,110548,69.4262,-105.16147,2015-08-05T21:52:00Z,2016-08-11T07:00:00Z,ACB,ManmadePlatform,ACB_ACB073
ACB,OTN-Global,ACB066-VR2W-110550-1,OTN-GlobalACBACB066-VR2W-110550-1,VEMCO,VR2W,110550,69.32868,-104.80422,2015-08-04T23:57:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB066
ACB,OTN-Global,ACB012-VR2W-113303-1,OTN-GlobalACBACB012-VR2W-113303-1,VEMCO,VR2W,113303,69.11378,-105.03553,2013-07-21T00:59:48Z,2014-07-19T20:00:00Z,ACB,ManmadePlatform,ACB_ACB012
ACB,OTN-Global,ACB012-VR2W-113303-2,OTN-GlobalACBACB012-VR2W-113303-2,VEMCO,VR2W,113303,69.11393,-105.03577,2014-07-22T03:54:27Z,2015-07-23T00:24:59Z,ACB,ManmadePlatform,ACB_ACB012
ACB,OTN-Global,ACB053-113303-2016-3,OTN-GlobalACBACB053-113303-2016-3,VEMCO,VR2W,113303,69.48643,-104.33801,2016-08-01T05:30:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB053
ACB,OTN-Global,ACB012-VR2W-113303-3,OTN-GlobalACBACB012-VR2W-113303-3,VEMCO,VR2W,113303,69.11376497,-105.036269,2015-07-23T00:25:00Z,2016-07-28T02:59:59Z,ACB,ManmadePlatform,ACB_ACB012
ACB,OTN-Global,ACB030-VR2W-113304-1,OTN-GlobalACBACB030-VR2W-113304-1,VEMCO,VR2W,113304,69.24599,-106.74233,2013-07-24T23:40:09Z,2014-08-08T02:37:00Z,ACB,ManmadePlatform,ACB_ACB030
ACB,OTN-Global,ACB017-VR2W-113304-2,OTN-GlobalACBACB017-VR2W-113304-2,VEMCO,VR2W,113304,69.4652,-106.46581,2014-08-12T23:18:00Z,2015-08-04T01:53:15Z,ACB,ManmadePlatform,ACB_ACB017
ACB,OTN-Global,ACB008-VR2W-113304-3,OTN-GlobalACBACB008-VR2W-113304-3,VEMCO,VR2W,113304,69.40522101,-106.351632,2015-08-04T04:13:59Z,2016-08-31T13:45:00Z,ACB,ManmadePlatform,ACB_ACB008
ACB,OTN-Global,ACB016-VR2W-113305-1,OTN-GlobalACBACB016-VR2W-113305-1,VEMCO,VR2W,113305,69.36995,-106.7425,2013-07-19T21:26:49Z,2014-08-08T19:30:00Z,ACB,ManmadePlatform,ACB_ACB016
ACB,OTN-Global,ACB076-VR2W-113305-1,OTN-GlobalACBACB076-VR2W-113305-1,VEMCO,VR2W,113305,69.52834,-106.93992,2015-07-30T01:30:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB076
ACB,OTN-Global,ACB007-VR2W-113306-2,OTN-GlobalACBACB007-VR2W-113306-2,VEMCO,VR2W,113306,69.39841499,-106.328912,2014-08-12T22:02:43Z,2015-08-04T03:00:14Z,ACB,ManmadePlatform,ACB_ACB007
ACB,OTN-Global,ACB020-VR2W-113306-1,OTN-GlobalACBACB020-VR2W-113306-1,VEMCO,VR2W,113306,69.34729,-106.35248,2013-07-20T01:13:27Z,2014-08-09T05:46:45Z,ACB,ManmadePlatform,ACB_ACB020
ACB,OTN-Global,ACB060-113306-2015-2,OTN-GlobalACBACB060-113306-2015-2,VEMCO,VR2W,113306,69.15038,-107.07699,2015-08-05T04:50:55Z,2016-08-03T16:45:00Z,ACB,ManmadePlatform,ACB_ACB060
ACB,OTN-Global,ACB029-VR2W-113307-1,OTN-GlobalACBACB029-VR2W-113307-1,VEMCO,VR2W,113307,69.24738,-106.76861,2013-07-24T23:46:51Z,2014-08-08T02:58:00Z,ACB,ManmadePlatform,ACB_ACB029
ACB,OTN-Global,ACB047-VR2W-113307-1,OTN-GlobalACBACB047-VR2W-113307-1,VEMCO,VR2W,113307,69.24158698,-106.611795,2014-08-09T04:04:16Z,2015-08-03T16:50:00Z,ACB,ManmadePlatform,ACB_ACB047
ACB,OTN-Global,ACB026-113307-2016-4,OTN-GlobalACBACB026-113307-2016-4,VEMCO,VR2W,113307,69.25022,-106.85506,2016-08-03T03:00:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB026
ACB,OTN-Global,ACB049-VR2W-113307-2,OTN-GlobalACBACB049-VR2W-113307-2,VEMCO,VR2W,113307,69.24448502,-106.697769,2015-08-03T18:05:00Z,2016-08-02T18:57:00Z,ACB,ManmadePlatform,ACB_ACB049
ACB,OTN-Global,ACB057-VR2W-113308-1,OTN-GlobalACBACB057-VR2W-113308-1,VEMCO,VR2W,113308,69.76994704,-104.36028,2014-08-13T22:45:24Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB057
ACB,OTN-Global,ACB019-VR2W-113308-1,OTN-GlobalACBACB019-VR2W-113308-1,VEMCO,VR2W,113308,69.34615,-106.3219,2013-07-20T01:06:49Z,2014-08-09T05:30:39Z,ACB,ManmadePlatform,ACB_ACB019
ACB,OTN-Global,ACB055-113308-2016-3,OTN-GlobalACBACB055-113308-2016-3,VEMCO,VR2W,113308,69.72373,-104.49619,2016-08-01T05:00:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB055
ACB,OTN-Global,ACB006-VR2W-113309-1,OTN-GlobalACBACB006-VR2W-113309-1,VEMCO,VR2W,113309,69.4628,-106.69689,2013-07-19T23:04:05Z,2014-07-23T17:30:00Z,ACB,ManmadePlatform,ACB_ACB006
ACB,OTN-Global,ACB023-VR2W-113309-2,OTN-GlobalACBACB023-VR2W-113309-2,VEMCO,VR2W,113309,69.08809,-105.29892,2014-07-29T21:48:19Z,2015-07-30T20:30:00Z,ACB,ManmadePlatform,ACB_ACB023
ACB,OTN-Global,ACB021-VR2W-113309-3,OTN-GlobalACBACB021-VR2W-113309-3,VEMCO,VR2W,113309,69.1464,-105.97189,2015-07-30T23:25:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB021
ACB,OTN-Global,ACB040-VR2W-113310-1,OTN-GlobalACBACB040-VR2W-113310-1,VEMCO,VR2W,113310,69.2363,-106.4444,2013-07-24T21:27:46Z,2014-08-08T00:00:00Z,ACB,ManmadePlatform,ACB_ACB040
ACB,OTN-Global,ACB040-VR2W-113310-2,OTN-GlobalACBACB040-VR2W-113310-2,VEMCO,VR2W,113310,69.236299,-106.44383,2014-08-09T04:34:23Z,2015-08-03T14:05:00Z,ACB,ManmadePlatform,ACB_ACB040
ACB,OTN-Global,ACB060-113310-2016-3,OTN-GlobalACBACB060-113310-2016-3,VEMCO,VR2W,113310,69.1505,-107.07684,2016-08-03T16:45:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB060
ACB,OTN-Global,ACB045-VR2W-113310-2,OTN-GlobalACBACB045-VR2W-113310-2,VEMCO,VR2W,113310,69.23844997,-106.526931,2015-08-03T16:05:00Z,2016-08-02T18:25:00Z,ACB,ManmadePlatform,ACB_ACB045
ACB,OTN-Global,ACB005-VR2W-113311-1,OTN-GlobalACBACB005-VR2W-113311-1,VEMCO,VR2W,113311,69.14438,-107.05261,2013-08-13T22:04:44Z,2014-08-18T20:53:00Z,ACB,ManmadePlatform,ACB_ACB005
ACB,OTN-Global,ACB059-VR2W-113311-1,OTN-GlobalACBACB059-VR2W-113311-1,VEMCO,VR2W,113311,69.43866396,-106.694423,2014-08-19T06:26:08Z,2015-08-04T02:01:14Z,ACB,ManmadePlatform,ACB_ACB059
ACB,OTN-Global,ACB059-113311-2016-2,OTN-GlobalACBACB059-113311-2016-2,VEMCO,VR2W,113311,69.43871,-106.69479,2016-08-09T03:20:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB059
ACB,OTN-Global,ACB017-VR2W-113311-3,OTN-GlobalACBACB017-VR2W-113311-3,VEMCO,VR2W,113311,69.46521004,-106.46593,2015-08-04T02:53:15Z,2016-08-03T16:30:00Z,ACB,ManmadePlatform,ACB_ACB017
ACB,OTN-Global,ACB008-VR2W-113617-2,OTN-GlobalACBACB008-VR2W-113617-2,VEMCO,VR2W,113617,69.40534196,-106.351261,2014-08-12T22:19:50Z,2015-08-04T03:13:59Z,ACB,ManmadePlatform,ACB_ACB008
ACB,OTN-Global,ACB036-VR2W-113617-1,OTN-GlobalACBACB036-VR2W-113617-1,VEMCO,VR2W,113617,69.24045,-106.56581,2013-07-24T22:30:36Z,2014-08-08T01:16:00Z,ACB,ManmadePlatform,ACB_ACB036
ACB,OTN-Global,ACB001-VR2W-113617-3,OTN-GlobalACBACB001-VR2W-113617-3,VEMCO,VR2W,113617,68.93922298,-108.510997,2015-08-04T19:26:31Z,2016-08-03T07:30:00Z,ACB,ManmadePlatform,ACB_ACB001
ACB,OTN-Global,ACB039-VR2W-113620-1,OTN-GlobalACBACB039-VR2W-113620-1,VEMCO,VR2W,113620,69.23715,-106.4779,2013-07-24T21:55:37Z,2014-08-08T00:20:00Z,ACB,ManmadePlatform,ACB_ACB039
ACB,OTN-Global,ACB020-VR2W-113620-2,OTN-GlobalACBACB020-VR2W-113620-2,VEMCO,VR2W,113620,69.34720298,-106.352448,2014-08-09T06:46:45Z,2015-08-12T21:53:42Z,ACB,ManmadePlatform,ACB_ACB020
ACB,OTN-Global,ACB023-113620-2016-4,OTN-GlobalACBACB023-113620-2016-4,VEMCO,VR2W,113620,69.08321,-105.32342,2016-07-27T03:00:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB023
ACB,OTN-Global,ACB014-VR2W-113621-2,OTN-GlobalACBACB014-VR2W-113621-2,VEMCO,VR2W,113621,69.02215102,-107.274272,2014-08-08T21:53:15Z,2015-08-05T02:03:44Z,ACB,ManmadePlatform,ACB_ACB014
ACB,OTN-Global,ACB021-VR2W-113621-1,OTN-GlobalACBACB021-VR2W-113621-1,VEMCO,VR2W,113621,69.14636,-105.97169,2013-07-18T22:53:28Z,2014-07-30T13:00:00Z,ACB,ManmadePlatform,ACB_ACB021
ACB,OTN-Global,ACB007-113621-2016-4,OTN-GlobalACBACB007-113621-2016-4,VEMCO,VR2W,113621,69.39861,-106.32915,2016-08-31T14:00:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB007
ACB,OTN-Global,ACB020-113621-2015-3,OTN-GlobalACBACB020-113621-2015-3,VEMCO,VR2W,113621,69.34738,-106.35272,2015-08-12T22:53:42Z,2016-08-03T15:00:00Z,ACB,ManmadePlatform,ACB_ACB020
ACB,OTN-Global,ACB031-VR2W-113622-1,OTN-GlobalACBACB031-VR2W-113622-1,VEMCO,VR2W,113622,69.24529,-106.71344,2013-07-24T23:24:11Z,2014-08-08T02:28:00Z,ACB,ManmadePlatform,ACB_ACB031
ACB,OTN-Global,ACB050-VR2W-113622-2,OTN-GlobalACBACB050-VR2W-113622-2,VEMCO,VR2W,113622,69.24589603,-106.736927,2015-08-03T19:20:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB050
ACB,OTN-Global,ACB048-VR2W-113622-1,OTN-GlobalACBACB048-VR2W-113622-1,VEMCO,VR2W,113622,69.24308801,-106.654589,2014-08-09T03:56:28Z,2015-08-03T17:20:00Z,ACB,ManmadePlatform,ACB_ACB048
ACB,OTN-Global,ACB035-VR2W-113623-1,OTN-GlobalACBACB035-VR2W-113623-1,VEMCO,VR2W,113623,69.24139,-106.5986,2013-07-24T22:40:12Z,2014-08-08T01:38:00Z,ACB,ManmadePlatform,ACB_ACB035
ACB,OTN-Global,ACB044-VR2W-113623-2,OTN-GlobalACBACB044-VR2W-113623-2,VEMCO,VR2W,113623,69.237448,-106.486323,2014-08-09T04:26:49Z,2015-08-03T14:35:00Z,ACB,ManmadePlatform,ACB_ACB044
ACB,OTN-Global,ACB014-113623-2016-4,OTN-GlobalACBACB014-113623-2016-4,VEMCO,VR2W,113623,69.02415,-107.27745,2016-08-03T01:30:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB014
ACB,OTN-Global,ACB046-VR2W-113623-2,OTN-GlobalACBACB046-VR2W-113623-2,VEMCO,VR2W,113623,69.24043799,-106.569775,2015-08-03T16:40:00Z,2016-08-02T18:32:00Z,ACB,ManmadePlatform,ACB_ACB046
ACB,OTN-Global,ACB003-VR2W-113624-1,OTN-GlobalACBACB003-VR2W-113624-1,VEMCO,VR2W,113624,69.17531,-107.13224,2013-08-13T03:15:00Z,2013-09-03T14:11:04Z,ACB,ManmadePlatform,ACB_ACB003
ACB,OTN-Global,ACB042-VR2W-113624-2,OTN-GlobalACBACB042-VR2W-113624-2,VEMCO,VR2W,113624,69.15436,-107.07799,2013-09-04T05:11:04Z,2014-08-18T21:15:00Z,ACB,ManmadePlatform,ACB_ACB042
ACB,OTN-Global,ACB060-VR2W-113624-1,OTN-GlobalACBACB060-VR2W-113624-1,VEMCO,VR2W,113624,69.15037402,-107.077523,2014-08-20T05:02:39Z,2015-08-05T04:50:53Z,ACB,ManmadePlatform,ACB_ACB060
ACB,OTN-Global,ACB019-113624-2015-3,OTN-GlobalACBACB019-113624-2015-3,VEMCO,VR2W,113624,69.34605,-106.32171,2015-08-12T22:32:44Z,2016-08-03T14:30:00Z,ACB,ManmadePlatform,ACB_ACB019
ACB,OTN-Global,ACB041-VR2W-113625-1,OTN-GlobalACBACB041-VR2W-113625-1,VEMCO,VR2W,113625,69.23553,-106.41418,2013-07-24T21:14:55Z,2014-08-07T23:10:00Z,ACB,ManmadePlatform,ACB_ACB041
ACB,OTN-Global,ACB041-VR2W-113625-2,OTN-GlobalACBACB041-VR2W-113625-2,VEMCO,VR2W,113625,69.23550599,-106.413872,2014-08-09T04:40:25Z,2015-08-03T13:45:00Z,ACB,ManmadePlatform,ACB_ACB041
ACB,OTN-Global,ACB044-VR2W-113625-2,OTN-GlobalACBACB044-VR2W-113625-2,VEMCO,VR2W,113625,69.23809801,-106.486182,2015-08-03T14:45:00Z,2016-08-02T18:16:00Z,ACB,ManmadePlatform,ACB_ACB044
ACB,OTN-Global,ACB037-VR2W-113632-1,OTN-GlobalACBACB037-VR2W-113632-1,VEMCO,VR2W,113632,69.2393,-106.53788,2013-07-24T22:11:44Z,2014-08-08T01:07:00Z,ACB,ManmadePlatform,ACB_ACB037
ACB,OTN-Global,ACB043-VR2W-113632-2,OTN-GlobalACBACB043-VR2W-113632-2,VEMCO,VR2W,113632,69.41424304,-106.174894,2014-09-08T01:03:15Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB043
ACB,OTN-Global,ACB025-VR2W-113636-1,OTN-GlobalACBACB025-VR2W-113636-1,VEMCO,VR2W,113636,69.25084,-106.88519,2013-07-25T00:25:42Z,2014-08-08T03:50:00Z,ACB,ManmadePlatform,ACB_ACB025
ACB,OTN-Global,ACB016-VR2W-113636-3,OTN-GlobalACBACB016-VR2W-113636-3,VEMCO,VR2W,113636,69.369525,-106.743308,2015-08-03T23:58:24Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB016
ACB,OTN-Global,ACB025-VR2W-113636-2,OTN-GlobalACBACB025-VR2W-113636-2,VEMCO,VR2W,113636,69.25097597,-106.885162,2014-08-09T03:09:33Z,2015-08-03T21:05:00Z,ACB,ManmadePlatform,ACB_ACB025
ACB,OTN-Global,ACB034-VR2W-113662-1,OTN-GlobalACBACB034-VR2W-113662-1,VEMCO,VR2W,113662,69.24246,-106.62827,2013-07-24T22:48:40Z,2014-08-08T01:44:00Z,ACB,ManmadePlatform,ACB_ACB034
ACB,OTN-Global,ACB045-VR2W-113662-1,OTN-GlobalACBACB045-VR2W-113662-1,VEMCO,VR2W,113662,69.23881802,-106.527929,2014-08-09T04:19:12Z,2015-08-03T15:45:00Z,ACB,ManmadePlatform,ACB_ACB045
ACB,OTN-Global,ACB001-113662-2016-4,OTN-GlobalACBACB001-113662-2016-4,VEMCO,VR2W,113662,68.93923,-108.511,2016-08-03T07:30:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB001
ACB,OTN-Global,ACB047-VR2W-113662-2,OTN-GlobalACBACB047-VR2W-113662-2,VEMCO,VR2W,113662,69.24139998,-106.612473,2015-08-03T17:05:00Z,2016-08-02T18:40:00Z,ACB,ManmadePlatform,ACB_ACB047
ACB,OTN-Global,ACB028-VR2W-113663-1,OTN-GlobalACBACB028-VR2W-113663-1,VEMCO,VR2W,113663,69.24811,-106.79594,2013-07-24T23:52:58Z,2014-08-08T03:09:00Z,ACB,ManmadePlatform,ACB_ACB028
ACB,OTN-Global,ACB026-VR2W-113663-3,OTN-GlobalACBACB026-VR2W-113663-3,VEMCO,VR2W,113663,69.24995497,-106.854109,2015-08-03T20:55:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB026
ACB,OTN-Global,ACB051-VR2W-113663-1,OTN-GlobalACBACB051-VR2W-113663-1,VEMCO,VR2W,113663,69.24758901,-106.779262,2014-08-09T03:32:00Z,2015-08-03T19:40:00Z,ACB,ManmadePlatform,ACB_ACB051
ACB,OTN-Global,ACB043-VR2W-113668-1,OTN-GlobalACBACB043-VR2W-113668-1,VEMCO,VR2W,113668,69.41424,-106.17478,2013-09-09T01:01:39Z,2014-07-24T00:03:15Z,ACB,ManmadePlatform,ACB_ACB043
ACB,OTN-Global,ACB024-VR2W-113668-2,OTN-GlobalACBACB024-VR2W-113668-2,VEMCO,VR2W,113668,69.08333,-105.32318,2014-07-29T22:05:34Z,2015-07-30T20:45:00Z,ACB,ManmadePlatform,ACB_ACB024
ACB,OTN-Global,ACB022-VR2W-113668-3,OTN-GlobalACBACB022-VR2W-113668-3,VEMCO,VR2W,113668,69.14072,-105.98547,2015-07-30T23:30:00Z,2016-07-28T02:59:59Z,ACB,ManmadePlatform,ACB_ACB022
ACB,OTN-Global,ACB018-113668-2016-4,OTN-GlobalACBACB018-113668-2016-4,VEMCO,VR2W,113668,69.45924,-106.48064,2016-08-03T16:15:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB018
ACB,OTN-Global,ACB033-VR2W-113669-1,OTN-GlobalACBACB033-VR2W-113669-1,VEMCO,VR2W,113669,69.24317,-106.6549,2013-07-24T23:04:18Z,2014-08-08T01:52:00Z,ACB,ManmadePlatform,ACB_ACB033
ACB,OTN-Global,ACB025-113669-2016-4,OTN-GlobalACBACB025-113669-2016-4,VEMCO,VR2W,113669,69.25082,-106.8854,2016-08-03T03:00:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB025
ACB,OTN-Global,ACB048-VR2W-113669-2,OTN-GlobalACBACB048-VR2W-113669-2,VEMCO,VR2W,113669,69.24313998,-106.654689,2015-08-03T17:35:00Z,2016-08-02T18:49:00Z,ACB,ManmadePlatform,ACB_ACB048
ACB,OTN-Global,ACB046-VR2W-113699-1,OTN-GlobalACBACB046-VR2W-113699-1,VEMCO,VR2W,113699,69.24054704,-106.569731,2014-08-09T04:11:45Z,2015-08-03T16:25:00Z,ACB,ManmadePlatform,ACB_ACB046
ACB,OTN-Global,ACB013-VR2W-114020-1,OTN-GlobalACBACB013-VR2W-114020-1,VEMCO,VR2W,114020,69.02283,-107.2993,2013-07-25T03:17:47Z,2014-08-08T15:30:00Z,ACB,ManmadePlatform,ACB_ACB013
ACB,OTN-Global,ACB016-VR2W-114020-2,OTN-GlobalACBACB016-VR2W-114020-2,VEMCO,VR2W,114020,69.36994602,-106.742499,2014-08-09T01:45:23Z,2015-08-03T22:58:24Z,ACB,ManmadePlatform,ACB_ACB016
ACB,OTN-Global,ACB075-114020-2016-2,OTN-GlobalACBACB075-114020-2016-2,VEMCO,VR2W,114020,69.40984,-105.14698,2016-08-11T08:00:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB075
ACB,OTN-Global,ACB058-VR2W-114020-2,OTN-GlobalACBACB058-VR2W-114020-2,VEMCO,VR2W,114020,69.44125,-106.66981,2015-08-04T01:45:14Z,2016-08-09T03:20:00Z,ACB,ManmadePlatform,ACB_ACB058
ACB,OTN-Global,ACB014-VR2W-114022-1,OTN-GlobalACBACB014-VR2W-114022-1,VEMCO,VR2W,114022,69.02217,-107.27418,2013-07-25T03:11:52Z,2014-08-08T15:48:00Z,ACB,ManmadePlatform,ACB_ACB014
ACB,OTN-Global,ACB052-VR2W-114022-2,OTN-GlobalACBACB052-VR2W-114022-2,VEMCO,VR2W,114022,69.24892098,-106.821134,2015-08-03T20:35:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB052
ACB,OTN-Global,ACB050-VR2W-114022-1,OTN-GlobalACBACB050-VR2W-114022-1,VEMCO,VR2W,114022,69.24570903,-106.736591,2014-08-09T03:39:44Z,2015-08-03T19:10:00Z,ACB,ManmadePlatform,ACB_ACB050
ACB,OTN-Global,ACB010-VR2W-114024-1,OTN-GlobalACBACB010-VR2W-114024-1,VEMCO,VR2W,114024,69.40534,-106.30013,2013-07-13T23:30:16Z,2013-09-09T00:00:00Z,ACB,ManmadePlatform,ACB_ACB010
ACB,OTN-Global,ACB015-VR2W-114024-2,OTN-GlobalACBACB015-VR2W-114024-2,VEMCO,VR2W,114024,69.37209397,-106.777061,2014-08-09T01:29:23Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB015
ACB,OTN-Global,ACB015-VR2W-114025-1,OTN-GlobalACBACB015-VR2W-114025-1,VEMCO,VR2W,114025,69.37208,-106.77687,2013-07-19T21:21:55Z,2014-08-08T19:15:00Z,ACB,ManmadePlatform,ACB_ACB015
ACB,OTN-Global,ACB018-VR2W-114025-2,OTN-GlobalACBACB018-VR2W-114025-2,VEMCO,VR2W,114025,69.45923,-106.48054,2014-08-12T22:58:36Z,2015-08-04T01:41:08Z,ACB,ManmadePlatform,ACB_ACB018
ACB,OTN-Global,ACB008-114025-2016-4,OTN-GlobalACBACB008-114025-2016-4,VEMCO,VR2W,114025,69.40513,-106.35234,2016-08-31T13:30:00Z,1900-01-01T00:00:00Z,ACB,ManmadePlatform,ACB_ACB008
ACB,OTN-Global,ACB007-VR2W-114025-3,OTN-GlobalACBACB007-VR2W-114025-3,VEMCO,VR2W,114025,69.39845899,-106.32864,2015-08-04T04:43:14Z,2016-08-31T13:15:00Z,ACB,ManmadePlatform,ACB_ACB007
